Date,Pays,Filière,Valeur (TWh),
2019-01,Estonie,Dechets,0,87828999999999
2019-02,Estonie,Dechets,0,103185
2019-03,Estonie,Dechets,0,111205
2019-04,Estonie,Dechets,0,109063
2019-05,Estonie,Dechets,0,119921
2019-06,Estonie,Dechets,0,111879
2019-07,Estonie,Dechets,3,0
2019-08,Estonie,Dechets,0,81159
2019-09,Estonie,Dechets,0,120816
2019-10,Estonie,Dechets,0,104863
2019-11,Estonie,Dechets,0,102969
2019-12,Estonie,Dechets,0,12014
2020-01,Estonie,Dechets,0,120209
2020-02,Estonie,Dechets,0,102158
2020-03,Estonie,Dechets,0,119176
2020-04,Estonie,Dechets,0,103947
2020-05,Estonie,Dechets,0,125728
2020-06,Estonie,Dechets,0,112733
2020-07,Estonie,Dechets,0,63345
2020-08,Estonie,Dechets,0,124628
2020-09,Estonie,Dechets,0,119368
2020-10,Estonie,Dechets,0,128834
2020-11,Estonie,Dechets,0,113479
2020-12,Estonie,Dechets,0,108562
2021-01,Estonie,Dechets,0,121053
2021-02,Estonie,Dechets,0,107019
2021-03,Estonie,Dechets,0,124072
2021-04,Estonie,Dechets,0,121902
2021-05,Estonie,Dechets,0,108311
2021-06,Estonie,Dechets,0,119078
2021-07,Estonie,Dechets,0,44586
2021-08,Estonie,Dechets,0,127976
2021-09,Estonie,Dechets,0,12503
2021-10,Estonie,Dechets,0,130003
2021-11,Estonie,Dechets,0,109062
2021-12,Estonie,Dechets,0,117953
2022-01,Estonie,Dechets,0,125878
2022-02,Estonie,Dechets,0,115241
2022-03,Estonie,Dechets,0,118766
2022-04,Estonie,Dechets,0,122635
2022-05,Estonie,Dechets,0,120639
2022-06,Estonie,Dechets,0,114931
2022-07,Estonie,Dechets,0,50517
2022-08,Estonie,Dechets,0,87372
2022-09,Estonie,Dechets,0,3118
2022-10,Estonie,Dechets,0,82789
2022-11,Estonie,Dechets,0,125284
2022-12,Estonie,Dechets,0,12929
2023-01,Estonie,Dechets,0,124701
2023-02,Estonie,Dechets,0,114169
2023-03,Estonie,Dechets,0,12651
2023-04,Estonie,Dechets,0,125825
2023-05,Estonie,Dechets,0,97832
2023-06,Estonie,Dechets,0,124322
2023-07,Estonie,Dechets,0,4246
2023-08,Estonie,Dechets,0,1202
2023-09,Estonie,Dechets,0,12599
2023-10,Estonie,Dechets,0,9664
2023-11,Estonie,Dechets,0,11999
2023-12,Estonie,Dechets,0,10796
2024-01,Estonie,Dechets,0,88226
2024-02,Estonie,Dechets,0,106562
2024-03,Estonie,Dechets,0,10827
2024-04,Estonie,Dechets,0,96257
2024-05,Estonie,Dechets,0,120383
2024-06,Estonie,Dechets,0,98114
2024-07,Estonie,Dechets,0,23603
2024-08,Estonie,Dechets,0,76458
2024-09,Estonie,Dechets,0,120173
2024-10,Estonie,Dechets,0,103585
2024-11,Estonie,Dechets,0,116697
2024-12,Estonie,Dechets,0,105828
2025-01,Estonie,Dechets,0,105079
2025-02,Estonie,Dechets,0,100314
2025-03,Estonie,Dechets,0,117109
2025-04,Estonie,Dechets,0,114351
2025-05,Estonie,Dechets,0,112822
2025-06,Estonie,Dechets,0,120767
2025-07,Estonie,Dechets,0,20179
2025-08,Estonie,Dechets,0,5341
2025-09,Estonie,Dechets,0,158
2025-10,Estonie,Dechets,0,1375
2025-11,Estonie,Dechets,0,1022093632725
2016-01,Estonie,Biogaz,,
2016-02,Estonie,Biogaz,,
2016-03,Estonie,Biogaz,,
2016-04,Estonie,Biogaz,,
2016-05,Estonie,Biogaz,,
2016-06,Estonie,Biogaz,,
2016-07,Estonie,Biogaz,,
2016-08,Estonie,Biogaz,,
2016-09,Estonie,Biogaz,,
2016-10,Estonie,Biogaz,,
2016-11,Estonie,Biogaz,,
2016-12,Estonie,Biogaz,,
2017-01,Estonie,Biogaz,,
2017-02,Estonie,Biogaz,,
2017-03,Estonie,Biogaz,,
2017-04,Estonie,Biogaz,,
2017-05,Estonie,Biogaz,,
2017-06,Estonie,Biogaz,,
2017-07,Estonie,Biogaz,,
2017-08,Estonie,Biogaz,,
2017-09,Estonie,Biogaz,,
2017-10,Estonie,Biogaz,,
2017-11,Estonie,Biogaz,,
2017-12,Estonie,Biogaz,,
2018-01,Estonie,Biogaz,,
2018-02,Estonie,Biogaz,,
2018-03,Estonie,Biogaz,,
2018-04,Estonie,Biogaz,,
2018-05,Estonie,Biogaz,,
2018-06,Estonie,Biogaz,,
2018-07,Estonie,Biogaz,,
2018-08,Estonie,Biogaz,,
2018-09,Estonie,Biogaz,,
2018-10,Estonie,Biogaz,,
2018-11,Estonie,Biogaz,,
2018-12,Estonie,Biogaz,,
2019-01,Estonie,Biogaz,,
2019-02,Estonie,Biogaz,,
2019-03,Estonie,Biogaz,,
2019-04,Estonie,Biogaz,,
2019-05,Estonie,Biogaz,,
2019-06,Estonie,Biogaz,,
2019-07,Estonie,Biogaz,,
2019-08,Estonie,Biogaz,,
2019-09,Estonie,Biogaz,,
2019-10,Estonie,Biogaz,,
2019-11,Estonie,Biogaz,,
2019-12,Estonie,Biogaz,,
2020-01,Estonie,Biogaz,,
2020-02,Estonie,Biogaz,,
2020-03,Estonie,Biogaz,,
2020-04,Estonie,Biogaz,,
2020-05,Estonie,Biogaz,,
2020-06,Estonie,Biogaz,,
2020-07,Estonie,Biogaz,,
2020-08,Estonie,Biogaz,,
2020-09,Estonie,Biogaz,,
2020-10,Estonie,Biogaz,,
2020-11,Estonie,Biogaz,,
2020-12,Estonie,Biogaz,,
2021-01,Estonie,Biogaz,,
2021-02,Estonie,Biogaz,,
2021-03,Estonie,Biogaz,,
2021-04,Estonie,Biogaz,,
2021-05,Estonie,Biogaz,,
2021-06,Estonie,Biogaz,,
2021-07,Estonie,Biogaz,,
2021-08,Estonie,Biogaz,,
2021-09,Estonie,Biogaz,,
2021-10,Estonie,Biogaz,,
2021-11,Estonie,Biogaz,,
2021-12,Estonie,Biogaz,,
2022-01,Estonie,Biogaz,,
2022-02,Estonie,Biogaz,,
2022-03,Estonie,Biogaz,,
2022-04,Estonie,Biogaz,,
2022-05,Estonie,Biogaz,,
2022-06,Estonie,Biogaz,,
2022-07,Estonie,Biogaz,,
2022-08,Estonie,Biogaz,,
2022-09,Estonie,Biogaz,,
2022-10,Estonie,Biogaz,,
2022-11,Estonie,Biogaz,,
2022-12,Estonie,Biogaz,,
2023-01,Estonie,Biogaz,,
2023-02,Estonie,Biogaz,,
2023-03,Estonie,Biogaz,,
2023-04,Estonie,Biogaz,,
2023-05,Estonie,Biogaz,,
2023-06,Estonie,Biogaz,,
2023-07,Estonie,Biogaz,,
2023-08,Estonie,Biogaz,,
2023-09,Estonie,Biogaz,,
2023-10,Estonie,Biogaz,,
2023-11,Estonie,Biogaz,,
2023-12,Estonie,Biogaz,,
2024-01,Estonie,Biogaz,,
2024-02,Estonie,Biogaz,,
2024-03,Estonie,Biogaz,,
2024-04,Estonie,Biogaz,,
2024-05,Estonie,Biogaz,,
2024-06,Estonie,Biogaz,,
2024-07,Estonie,Biogaz,,
2024-08,Estonie,Biogaz,,
2024-09,Estonie,Biogaz,,
2024-10,Estonie,Biogaz,,
2024-11,Estonie,Biogaz,,
2024-12,Estonie,Biogaz,,
2025-01,Estonie,Biogaz,,
2025-02,Estonie,Biogaz,,
2025-03,Estonie,Biogaz,,
2025-04,Estonie,Biogaz,,
2025-05,Estonie,Biogaz,,
2025-06,Estonie,Biogaz,,
2025-07,Estonie,Biogaz,,
2025-08,Estonie,Biogaz,,
2025-09,Estonie,Biogaz,,
2025-10,Estonie,Biogaz,,
2025-11,Estonie,Biogaz,,
2016-01,Estonie,Biomasse,0,484125
2016-02,Estonie,Biomasse,0,458813
2016-03,Estonie,Biomasse,0,503003
2016-04,Estonie,Biomasse,0,520101
2016-05,Estonie,Biomasse,0,427594
2016-06,Estonie,Biomasse,0,425225
2016-07,Estonie,Biomasse,0,198334
2016-08,Estonie,Biomasse,0,395832
2016-09,Estonie,Biomasse,0,366955
2016-10,Estonie,Biomasse,0,38823
2016-11,Estonie,Biomasse,0,424347
2016-12,Estonie,Biomasse,0,498438
2017-01,Estonie,Biomasse,0,546805
2017-02,Estonie,Biomasse,0,494297
2017-03,Estonie,Biomasse,0,509896
2017-04,Estonie,Biomasse,0,517021
2017-05,Estonie,Biomasse,0,474853
2017-06,Estonie,Biomasse,0,449585
2017-07,Estonie,Biomasse,0,459043
2017-08,Estonie,Biomasse,0,41519
2017-09,Estonie,Biomasse,0,361932
2017-10,Estonie,Biomasse,0,38447
2017-11,Estonie,Biomasse,0,456281
2017-12,Estonie,Biomasse,0,530031
2018-01,Estonie,Biomasse,0,516385
2018-02,Estonie,Biomasse,0,460752
2018-03,Estonie,Biomasse,0,512496
2018-04,Estonie,Biomasse,0,509379
2018-05,Estonie,Biomasse,0,414398
2018-06,Estonie,Biomasse,0,331028
2018-07,Estonie,Biomasse,0,404192
2018-08,Estonie,Biomasse,0,415889
2018-09,Estonie,Biomasse,0,464992
2018-10,Estonie,Biomasse,0,485599
2018-11,Estonie,Biomasse,0,478283
2018-12,Estonie,Biomasse,0,509021
2019-01,Estonie,Biomasse,0,519624
2019-02,Estonie,Biomasse,0,455663
2019-03,Estonie,Biomasse,0,519686
2019-04,Estonie,Biomasse,0,496535
2019-05,Estonie,Biomasse,0,449146
2019-06,Estonie,Biomasse,0,350923
2019-07,Estonie,Biomasse,0,368895
2019-08,Estonie,Biomasse,0,44995
2019-09,Estonie,Biomasse,0,481842
2019-10,Estonie,Biomasse,0,565887
2019-11,Estonie,Biomasse,0,55331
2019-12,Estonie,Biomasse,0,49476
2020-01,Estonie,Biomasse,0,478484
2020-02,Estonie,Biomasse,0,478984
2020-03,Estonie,Biomasse,0,515312
2020-04,Estonie,Biomasse,0,466115
2020-05,Estonie,Biomasse,0,42785
2020-06,Estonie,Biomasse,0,405567
2020-07,Estonie,Biomasse,0,488572
2020-08,Estonie,Biomasse,0,508421
2020-09,Estonie,Biomasse,0,413765
2020-10,Estonie,Biomasse,0,535722
2020-11,Estonie,Biomasse,0,507338
2020-12,Estonie,Biomasse,0,536942
2021-01,Estonie,Biomasse,0,567184
2021-02,Estonie,Biomasse,0,494654
2021-03,Estonie,Biomasse,0,527797
2021-04,Estonie,Biomasse,0,46721
2021-05,Estonie,Biomasse,0,349016
2021-06,Estonie,Biomasse,0,279893
2021-07,Estonie,Biomasse,0,285574
2021-08,Estonie,Biomasse,0,243252
2021-09,Estonie,Biomasse,0,284635
2021-10,Estonie,Biomasse,0,383478
2021-11,Estonie,Biomasse,0,399846
2021-12,Estonie,Biomasse,0,414648
2022-01,Estonie,Biomasse,0,40889
2022-02,Estonie,Biomasse,0,449245
2022-03,Estonie,Biomasse,0,624844
2022-04,Estonie,Biomasse,0,74449
2022-05,Estonie,Biomasse,0,171283
2022-06,Estonie,Biomasse,0,1304282
2022-07,Estonie,Biomasse,0,1489875
2022-08,Estonie,Biomasse,0,1393921
2022-09,Estonie,Biomasse,0,2109901
2022-10,Estonie,Biomasse,0,772034
2022-11,Estonie,Biomasse,0,51149
2022-12,Estonie,Biomasse,0,524836
2023-01,Estonie,Biomasse,0,441739
2023-02,Estonie,Biomasse,0,393737
2023-03,Estonie,Biomasse,0,412461
2023-04,Estonie,Biomasse,0,285493
2023-05,Estonie,Biomasse,0,262195
2023-06,Estonie,Biomasse,0,331712
2023-07,Estonie,Biomasse,0,330337
2023-08,Estonie,Biomasse,0,265475
2023-09,Estonie,Biomasse,0,46331
2023-10,Estonie,Biomasse,0,500915
2023-11,Estonie,Biomasse,0,677001
2023-12,Estonie,Biomasse,0,564529
2024-01,Estonie,Biomasse,0,558313
2024-02,Estonie,Biomasse,0,461636
2024-03,Estonie,Biomasse,0,4171
2024-04,Estonie,Biomasse,0,312445
2024-05,Estonie,Biomasse,0,314169
2024-06,Estonie,Biomasse,0,345011
2024-07,Estonie,Biomasse,0,208187
2024-08,Estonie,Biomasse,0,218868
2024-09,Estonie,Biomasse,0,162825
2024-10,Estonie,Biomasse,0,353158
2024-11,Estonie,Biomasse,0,426632
2024-12,Estonie,Biomasse,0,55616
2025-01,Estonie,Biomasse,0,538541
2025-02,Estonie,Biomasse,0,544395
2025-03,Estonie,Biomasse,0,459007
2025-04,Estonie,Biomasse,0,365209
2025-05,Estonie,Biomasse,0,30424
2025-06,Estonie,Biomasse,0,29738
2025-07,Estonie,Biomasse,0,174928
2025-08,Estonie,Biomasse,0,187325
2025-09,Estonie,Biomasse,0,224145
2025-10,Estonie,Biomasse,0,370187
2025-11,Estonie,Biomasse,0,375675643015
2016-01,Estonie,Eolien en mer,,
2016-02,Estonie,Eolien en mer,,
2016-03,Estonie,Eolien en mer,,
2016-04,Estonie,Eolien en mer,,
2016-05,Estonie,Eolien en mer,,
2016-06,Estonie,Eolien en mer,,
2016-07,Estonie,Eolien en mer,,
2016-08,Estonie,Eolien en mer,,
2016-09,Estonie,Eolien en mer,,
2016-10,Estonie,Eolien en mer,,
2016-11,Estonie,Eolien en mer,,
2016-12,Estonie,Eolien en mer,,
2017-01,Estonie,Eolien en mer,,
2017-02,Estonie,Eolien en mer,,
2017-03,Estonie,Eolien en mer,,
2017-04,Estonie,Eolien en mer,,
2017-05,Estonie,Eolien en mer,,
2017-06,Estonie,Eolien en mer,,
2017-07,Estonie,Eolien en mer,,
2017-08,Estonie,Eolien en mer,,
2017-09,Estonie,Eolien en mer,,
2017-10,Estonie,Eolien en mer,,
2017-11,Estonie,Eolien en mer,,
2017-12,Estonie,Eolien en mer,,
2018-01,Estonie,Eolien en mer,,
2018-02,Estonie,Eolien en mer,,
2018-03,Estonie,Eolien en mer,,
2018-04,Estonie,Eolien en mer,,
2018-05,Estonie,Eolien en mer,,
2018-06,Estonie,Eolien en mer,,
2018-07,Estonie,Eolien en mer,,
2018-08,Estonie,Eolien en mer,,
2018-09,Estonie,Eolien en mer,,
2018-10,Estonie,Eolien en mer,,
2018-11,Estonie,Eolien en mer,,
2018-12,Estonie,Eolien en mer,,
2019-01,Estonie,Eolien en mer,,
2019-02,Estonie,Eolien en mer,,
2019-03,Estonie,Eolien en mer,,
2019-04,Estonie,Eolien en mer,,
2019-05,Estonie,Eolien en mer,,
2019-06,Estonie,Eolien en mer,,
2019-07,Estonie,Eolien en mer,,
2019-08,Estonie,Eolien en mer,,
2019-09,Estonie,Eolien en mer,,
2019-10,Estonie,Eolien en mer,,
2019-11,Estonie,Eolien en mer,,
2019-12,Estonie,Eolien en mer,,
2020-01,Estonie,Eolien en mer,,
2020-02,Estonie,Eolien en mer,,
2020-03,Estonie,Eolien en mer,,
2020-04,Estonie,Eolien en mer,,
2020-05,Estonie,Eolien en mer,,
2020-06,Estonie,Eolien en mer,,
2020-07,Estonie,Eolien en mer,,
2020-08,Estonie,Eolien en mer,,
2020-09,Estonie,Eolien en mer,,
2020-10,Estonie,Eolien en mer,,
2020-11,Estonie,Eolien en mer,,
2020-12,Estonie,Eolien en mer,,
2021-01,Estonie,Eolien en mer,,
2021-02,Estonie,Eolien en mer,,
2021-03,Estonie,Eolien en mer,,
2021-04,Estonie,Eolien en mer,,
2021-05,Estonie,Eolien en mer,,
2021-06,Estonie,Eolien en mer,,
2021-07,Estonie,Eolien en mer,,
2021-08,Estonie,Eolien en mer,,
2021-09,Estonie,Eolien en mer,,
2021-10,Estonie,Eolien en mer,,
2021-11,Estonie,Eolien en mer,,
2021-12,Estonie,Eolien en mer,,
2022-01,Estonie,Eolien en mer,,
2022-02,Estonie,Eolien en mer,,
2022-03,Estonie,Eolien en mer,,
2022-04,Estonie,Eolien en mer,,
2022-05,Estonie,Eolien en mer,,
2022-06,Estonie,Eolien en mer,,
2022-07,Estonie,Eolien en mer,,
2022-08,Estonie,Eolien en mer,,
2022-09,Estonie,Eolien en mer,,
2022-10,Estonie,Eolien en mer,,
2022-11,Estonie,Eolien en mer,,
2022-12,Estonie,Eolien en mer,,
2023-01,Estonie,Eolien en mer,,
2023-02,Estonie,Eolien en mer,,
2023-03,Estonie,Eolien en mer,,
2023-04,Estonie,Eolien en mer,,
2023-05,Estonie,Eolien en mer,,
2023-06,Estonie,Eolien en mer,,
2023-07,Estonie,Eolien en mer,,
2023-08,Estonie,Eolien en mer,,
2023-09,Estonie,Eolien en mer,,
2023-10,Estonie,Eolien en mer,,
2023-11,Estonie,Eolien en mer,,
2023-12,Estonie,Eolien en mer,,
2024-01,Estonie,Eolien en mer,,
2024-02,Estonie,Eolien en mer,,
2024-03,Estonie,Eolien en mer,,
2024-04,Estonie,Eolien en mer,,
2024-05,Estonie,Eolien en mer,,
2024-06,Estonie,Eolien en mer,,
2024-07,Estonie,Eolien en mer,,
2024-08,Estonie,Eolien en mer,,
2024-09,Estonie,Eolien en mer,,
2024-10,Estonie,Eolien en mer,,
2024-11,Estonie,Eolien en mer,,
2024-12,Estonie,Eolien en mer,,
2025-01,Estonie,Eolien en mer,,
2025-02,Estonie,Eolien en mer,,
2025-03,Estonie,Eolien en mer,,
2025-04,Estonie,Eolien en mer,,
2025-05,Estonie,Eolien en mer,,
2025-06,Estonie,Eolien en mer,,
2025-07,Estonie,Eolien en mer,,
2025-08,Estonie,Eolien en mer,,
2025-09,Estonie,Eolien en mer,,
2025-10,Estonie,Eolien en mer,,
2025-11,Estonie,Eolien en mer,,
2016-01,Estonie,Eolien terrestre,0,410166
2016-02,Estonie,Eolien terrestre,0,567184
2016-03,Estonie,Eolien terrestre,0,34111
2016-04,Estonie,Eolien terrestre,0,443798
2016-05,Estonie,Eolien terrestre,0,236825
2016-06,Estonie,Eolien terrestre,0,391995
2016-07,Estonie,Eolien terrestre,0,375754
2016-08,Estonie,Eolien terrestre,0,405742
2016-09,Estonie,Eolien terrestre,0,317491
2016-10,Estonie,Eolien terrestre,0,575398
2016-11,Estonie,Eolien terrestre,0,575549
2016-12,Estonie,Eolien terrestre,0,65269
2017-01,Estonie,Eolien terrestre,0,695003
2017-02,Estonie,Eolien terrestre,0,542706
2017-03,Estonie,Eolien terrestre,0,681262
2017-04,Estonie,Eolien terrestre,0,577817
2017-05,Estonie,Eolien terrestre,0,332283
2017-06,Estonie,Eolien terrestre,0,565604
2017-07,Estonie,Eolien terrestre,0,361249
2017-08,Estonie,Eolien terrestre,0,517705
2017-09,Estonie,Eolien terrestre,0,492754
2017-10,Estonie,Eolien terrestre,0,659059
2017-11,Estonie,Eolien terrestre,0,730577
2017-12,Estonie,Eolien terrestre,0,844679
2018-01,Estonie,Eolien terrestre,0,642793
2018-02,Estonie,Eolien terrestre,0,386786
2018-03,Estonie,Eolien terrestre,0,533705
2018-04,Estonie,Eolien terrestre,0,496708
2018-05,Estonie,Eolien terrestre,0,307288
2018-06,Estonie,Eolien terrestre,0,453556
2018-07,Estonie,Eolien terrestre,0,364382
2018-08,Estonie,Eolien terrestre,0,416743
2018-09,Estonie,Eolien terrestre,0,680469
2018-10,Estonie,Eolien terrestre,0,741631
2018-11,Estonie,Eolien terrestre,0,595235
2018-12,Estonie,Eolien terrestre,0,507542
2019-01,Estonie,Eolien terrestre,0,58947
2019-02,Estonie,Eolien terrestre,0,907353
2019-03,Estonie,Eolien terrestre,0,811808
2019-04,Estonie,Eolien terrestre,0,398671
2019-05,Estonie,Eolien terrestre,0,461696
2019-06,Estonie,Eolien terrestre,0,444533
2019-07,Estonie,Eolien terrestre,0,378704
2019-08,Estonie,Eolien terrestre,0,38241
2019-09,Estonie,Eolien terrestre,0,589726
2019-10,Estonie,Eolien terrestre,0,580183
2019-11,Estonie,Eolien terrestre,0,63184
2019-12,Estonie,Eolien terrestre,0,932496
2020-01,Estonie,Eolien terrestre,0,1112128
2020-02,Estonie,Eolien terrestre,0,1067441
2020-03,Estonie,Eolien terrestre,0,880501
2020-04,Estonie,Eolien terrestre,0,81456
2020-05,Estonie,Eolien terrestre,0,568165
2020-06,Estonie,Eolien terrestre,0,460835
2020-07,Estonie,Eolien terrestre,0,553172
2020-08,Estonie,Eolien terrestre,0,330597
2020-09,Estonie,Eolien terrestre,0,719332
2020-10,Estonie,Eolien terrestre,0,664687
2020-11,Estonie,Eolien terrestre,0,831384
2020-12,Estonie,Eolien terrestre,0,804047
2021-01,Estonie,Eolien terrestre,0,544369
2021-02,Estonie,Eolien terrestre,0,531937
2021-03,Estonie,Eolien terrestre,0,854457
2021-04,Estonie,Eolien terrestre,0,744791
2021-05,Estonie,Eolien terrestre,0,42322
2021-06,Estonie,Eolien terrestre,0,304166
2021-07,Estonie,Eolien terrestre,0,456433
2021-08,Estonie,Eolien terrestre,0,659776
2021-09,Estonie,Eolien terrestre,0,617076
2021-10,Estonie,Eolien terrestre,0,961589
2021-11,Estonie,Eolien terrestre,0,886778
2021-12,Estonie,Eolien terrestre,0,776166
2022-01,Estonie,Eolien terrestre,0,964004
2022-02,Estonie,Eolien terrestre,0,92595
2022-03,Estonie,Eolien terrestre,0,629104
2022-04,Estonie,Eolien terrestre,0,637466
2022-05,Estonie,Eolien terrestre,0,49093
2022-06,Estonie,Eolien terrestre,0,312803
2022-07,Estonie,Eolien terrestre,0,305765
2022-08,Estonie,Eolien terrestre,0,353657
2022-09,Estonie,Eolien terrestre,0,354851
2022-10,Estonie,Eolien terrestre,0,735055
2022-11,Estonie,Eolien terrestre,0,497596
2022-12,Estonie,Eolien terrestre,0,633843
2023-01,Estonie,Eolien terrestre,0,873057
2023-02,Estonie,Eolien terrestre,0,730031
2023-03,Estonie,Eolien terrestre,0,802791
2023-04,Estonie,Eolien terrestre,0,625169
2023-05,Estonie,Eolien terrestre,0,571694
2023-06,Estonie,Eolien terrestre,0,45471
2023-07,Estonie,Eolien terrestre,0,541583
2023-08,Estonie,Eolien terrestre,0,509745
2023-09,Estonie,Eolien terrestre,0,690041
2023-10,Estonie,Eolien terrestre,0,1037801
2023-11,Estonie,Eolien terrestre,0,576923
2023-12,Estonie,Eolien terrestre,0,623716
2024-01,Estonie,Eolien terrestre,0,1223453
2024-02,Estonie,Eolien terrestre,0,916961
2024-03,Estonie,Eolien terrestre,0,759052
2024-04,Estonie,Eolien terrestre,0,857092
2024-05,Estonie,Eolien terrestre,0,488482
2024-06,Estonie,Eolien terrestre,0,467878
2024-07,Estonie,Eolien terrestre,0,53051
2024-08,Estonie,Eolien terrestre,0,563723
2024-09,Estonie,Eolien terrestre,0,718571
2024-10,Estonie,Eolien terrestre,0,1357191
2024-11,Estonie,Eolien terrestre,0,1714079
2024-12,Estonie,Eolien terrestre,0,2012858
2025-01,Estonie,Eolien terrestre,0,1781253
2025-02,Estonie,Eolien terrestre,0,773375
2025-03,Estonie,Eolien terrestre,0,1393295
2025-04,Estonie,Eolien terrestre,0,1013132
2025-05,Estonie,Eolien terrestre,0,869617
2025-06,Estonie,Eolien terrestre,0,1027368
2025-07,Estonie,Eolien terrestre,0,689715
2025-08,Estonie,Eolien terrestre,0,636371
2025-09,Estonie,Eolien terrestre,0,913316
2025-10,Estonie,Eolien terrestre,0,852454
2025-11,Estonie,Eolien terrestre,0,94164417755
2016-01,Estonie,Solaire,0,2952
2016-02,Estonie,Solaire,0,2784
2016-03,Estonie,Solaire,0,307
2016-04,Estonie,Solaire,0,50329999999999
2016-05,Estonie,Solaire,0,52079999999999
2016-06,Estonie,Solaire,0,50299999999999
2016-07,Estonie,Solaire,0,52079999999999
2016-08,Estonie,Solaire,0,52079999999999
2016-09,Estonie,Solaire,0,50119999999999
2016-10,Estonie,Solaire,0,5201
2016-11,Estonie,Solaire,0,50399999999999
2016-12,Estonie,Solaire,0,52079999999999
2017-01,Estonie,Solaire,0,52079999999999
2017-02,Estonie,Solaire,0,47039999999999
2017-03,Estonie,Solaire,0,51869999999999
2017-04,Estonie,Solaire,0,50399999999999
2017-05,Estonie,Solaire,0,5201
2017-06,Estonie,Solaire,0,50399999999999
2017-07,Estonie,Solaire,0,47179999999999
2017-08,Estonie,Solaire,0,1628
2017-09,Estonie,Solaire,0,50399999999999
2017-10,Estonie,Solaire,0,5201
2017-11,Estonie,Solaire,0,50399999999999
2017-12,Estonie,Solaire,0,52079999999999
2018-01,Estonie,Solaire,0,52079999999999
2018-02,Estonie,Solaire,0,46969999999999
2018-03,Estonie,Solaire,0,51869999999999
2018-04,Estonie,Solaire,0,49139999999999
2018-05,Estonie,Solaire,0,52079999999999
2018-06,Estonie,Solaire,0,50189999999999
2018-07,Estonie,Solaire,0,49909999999999
2018-08,Estonie,Solaire,0,49909999999999
2018-09,Estonie,Solaire,0,4858
2018-10,Estonie,Solaire,0,49839999999999
2018-11,Estonie,Solaire,0,48229999999999
2018-12,Estonie,Solaire,0,49979999999999
2019-01,Estonie,Solaire,0,52079999999999
